"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"2495","Nicaragua","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2496","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2501","Luxembourg","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2505","Eastern Europe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2506","Algeria","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2509","Slovakia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2520","Belize","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2523","Northern Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2524","China, Taiwan Province of","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2526","Syrian Arab Republic","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2528","Niger","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2531","Serbia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2535","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2537","Kenya","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2539","China","Food supply (kcal/capita/day)","Aquatic Plants",8,"Veg"
"2540","Peru","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2542","Canada","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2544","Nepal","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2549","Kyrgyzstan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2557","New Caledonia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2559","Botswana","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2562","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2564","Croatia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2566","Senegal","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2567","Cyprus","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2579","Pakistan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2590","Central African Republic","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2601","Australia & New Zealand","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2604","United Arab Emirates","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2605","Colombia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2609","Latvia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2619","New Zealand","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2620","Western Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2623","Dominica","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2626","Belarus","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2631","Viet Nam","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2633","Seychelles","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2638","Zimbabwe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2639","Caribbean","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2643","Lesotho","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2645","Oceania","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2646","Americas","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2651","CANAME","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2652","Malawi","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2657","Republic of Moldova","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2664","Vanuatu","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2672","Gabon","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2700","Italy","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2707","Namibia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2708","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2711","Albania","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2713","Timor-Leste","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2714","World","Food supply (kcal/capita/day)","Aquatic Plants",2,"Veg"
"2718","United Republic of Tanzania","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2722","Argentina","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2723","Netherlands","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2731","Dominican Republic","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2738","European Union","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2741","SUSAAF","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2758","Estonia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2761","El Salvador","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2766","Central Asia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2768","Uzbekistan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2771","Kiribati","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2776","Serbia and Montenegro","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2779","Azerbaijan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2781","Kuwait","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2782","Libya","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2784","Cabo Verde","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2796","Republic of Korea","Food supply (kcal/capita/day)","Aquatic Plants",18,"Veg"
"2799","Middle Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2800","Mongolia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2806","Maldives","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2821","Saint Lucia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2824","Bosnia and Herzegovina","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2829","Israel","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2840","Belgium","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2843","Egypt","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2853","Turkey","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2856","Romania","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2862","Ireland","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2864","Madagascar","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2870","Northern America","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2873","Southern Asia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2880","Myanmar","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2894","Mauritius","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2897","Yemen","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2901","Least Developed Countries","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2904","HIGHIN","Food supply (kcal/capita/day)","Aquatic Plants",1.03087452331009,"Veg"
"2910","Suriname","Food supply (kcal/capita/day)","Bananas",42,"Veg"
"2911","Portugal","Food supply (kcal/capita/day)","Bananas",21,"Veg"
"2919","New Caledonia","Food supply (kcal/capita/day)","Bananas",4,"Veg"
"2920","Antigua and Barbuda","Food supply (kcal/capita/day)","Bananas",6,"Veg"
"2930","Uganda","Food supply (kcal/capita/day)","Bananas",23,"Veg"
"2934","Jordan","Food supply (kcal/capita/day)","Bananas",21,"Veg"
"2942","Switzerland","Food supply (kcal/capita/day)","Bananas",17,"Veg"
"2945","Australia","Food supply (kcal/capita/day)","Bananas",13,"Veg"
"2947","Djibouti","Food supply (kcal/capita/day)","Bananas",7,"Veg"
"2948","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Bananas",16,"Veg"
"2953","Netherlands","Food supply (kcal/capita/day)","Bananas",14,"Veg"
"2961","Burkina Faso","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"2962","Oceania","Food supply (kcal/capita/day)","Bananas",16,"Veg"
"2963","Land Locked Developing Countries","Food supply (kcal/capita/day)","Bananas",8,"Veg"
"2971","Panama","Food supply (kcal/capita/day)","Bananas",11,"Veg"
"2972","Indonesia","Food supply (kcal/capita/day)","Bananas",39,"Veg"
"2973","SOASIA","Food supply (kcal/capita/day)","Bananas",3.81842720659038,"Veg"
"2984","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Bananas",5,"Veg"
"2987","Iceland","Food supply (kcal/capita/day)","Bananas",30,"Veg"
"2988","Americas","Food supply (kcal/capita/day)","Bananas",28,"Veg"
"2992","Slovenia","Food supply (kcal/capita/day)","Bananas",19,"Veg"
"3004","Serbia and Montenegro","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3012","Central African Republic","Food supply (kcal/capita/day)","Bananas",41,"Veg"
"3016","Canada","Food supply (kcal/capita/day)","Bananas",24,"Veg"
"3020","Mali","Food supply (kcal/capita/day)","Bananas",21,"Veg"
"3021","Fiji","Food supply (kcal/capita/day)","Bananas",4,"Veg"
"3022","Gabon","Food supply (kcal/capita/day)","Bananas",16,"Veg"
"3030","Benin","Food supply (kcal/capita/day)","Bananas",3,"Veg"
"3033","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Bananas",27,"Veg"
"3039","Malaysia","Food supply (kcal/capita/day)","Bananas",15,"Veg"
"3041","Philippines","Food supply (kcal/capita/day)","Bananas",96,"Veg"
"3046","Barbados","Food supply (kcal/capita/day)","Bananas",17,"Veg"
"3048","Senegal","Food supply (kcal/capita/day)","Bananas",5,"Veg"
"3055","Kazakhstan","Food supply (kcal/capita/day)","Bananas",5,"Veg"
"3061","Southern Asia","Food supply (kcal/capita/day)","Bananas",25,"Veg"
"3063","Sudan (former)","Food supply (kcal/capita/day)","Bananas",22,"Veg"
"3066","China, Taiwan Province of","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3074","Timor-Leste","Food supply (kcal/capita/day)","Bananas",1,"Veg"
"3078","Estonia","Food supply (kcal/capita/day)","Bananas",14,"Veg"
"3081","El Salvador","Food supply (kcal/capita/day)","Bananas",10,"Veg"
"3090","Maldives","Food supply (kcal/capita/day)","Bananas",26,"Veg"
"3094","Japan","Food supply (kcal/capita/day)","Bananas",12,"Veg"
"3097","Southern Europe","Food supply (kcal/capita/day)","Bananas",14,"Veg"
"3108","Slovakia","Food supply (kcal/capita/day)","Bananas",13,"Veg"
"3116","China, mainland","Food supply (kcal/capita/day)","Bananas",11,"Veg"
"3130","Morocco","Food supply (kcal/capita/day)","Bananas",14,"Veg"
"3135","Mongolia","Food supply (kcal/capita/day)","Bananas",2,"Veg"
"3137","SUSAAF","Food supply (kcal/capita/day)","Bananas",18.5278406022905,"Veg"
"3139","Zambia","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3144","Chad","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3146","Thailand","Food supply (kcal/capita/day)","Bananas",23,"Veg"
"3152","Algeria","Food supply (kcal/capita/day)","Bananas",10,"Veg"
"3153","Africa","Food supply (kcal/capita/day)","Bananas",17,"Veg"
"3158","Egypt","Food supply (kcal/capita/day)","Bananas",20,"Veg"
"3164","Armenia","Food supply (kcal/capita/day)","Bananas",6,"Veg"
"3165","Georgia","Food supply (kcal/capita/day)","Bananas",5,"Veg"
"3187","Ireland","Food supply (kcal/capita/day)","Bananas",26,"Veg"
"3193","South-Eastern Asia","Food supply (kcal/capita/day)","Bananas",39,"Veg"
"3196","Iraq","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3198","Niger","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3200","Guinea","Food supply (kcal/capita/day)","Bananas",25,"Veg"
"3211","South America","Food supply (kcal/capita/day)","Bananas",37,"Veg"
"3213","Eastern Africa","Food supply (kcal/capita/day)","Bananas",25,"Veg"
"3214","Denmark","Food supply (kcal/capita/day)","Bananas",21,"Veg"
"3219","Botswana","Food supply (kcal/capita/day)","Bananas",5,"Veg"
"3220","Lesotho","Food supply (kcal/capita/day)","Bananas",2,"Veg"
"3221","Asia","Food supply (kcal/capita/day)","Bananas",20,"Veg"
"3225","Cameroon","Food supply (kcal/capita/day)","Bananas",73,"Veg"
"3238","Togo","Food supply (kcal/capita/day)","Bananas",4,"Veg"
"3243","China","Food supply (kcal/capita/day)","Bananas",11,"Veg"
"3246","Paraguay","Food supply (kcal/capita/day)","Bananas",2,"Veg"
"3261","Zimbabwe","Food supply (kcal/capita/day)","Bananas",10,"Veg"
"3267","Austria","Food supply (kcal/capita/day)","Bananas",20,"Veg"
"3272","Central Asia","Food supply (kcal/capita/day)","Bananas",1,"Veg"
"3274","United Kingdom","Food supply (kcal/capita/day)","Bananas",25,"Veg"
"3275","Central America","Food supply (kcal/capita/day)","Bananas",22,"Veg"
"3278","Lebanon","Food supply (kcal/capita/day)","Bananas",24,"Veg"
"3284","Jamaica","Food supply (kcal/capita/day)","Bananas",32,"Veg"
"3287","Saint Lucia","Food supply (kcal/capita/day)","Bananas",28,"Veg"
"3291","HIGHIN","Food supply (kcal/capita/day)","Bananas",16.3412227481148,"Veg"
"3301","Luxembourg","Food supply (kcal/capita/day)","Bananas",13,"Veg"
"3304","United Republic of Tanzania","Food supply (kcal/capita/day)","Bananas",78,"Veg"
"3305","Least Developed Countries","Food supply (kcal/capita/day)","Bananas",16,"Veg"
"3309","Bangladesh","Food supply (kcal/capita/day)","Bananas",8,"Veg"
"3310","Nepal","Food supply (kcal/capita/day)","Bananas",7,"Veg"
"3324","Pakistan","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3332","Azerbaijan","Food supply (kcal/capita/day)","Bananas",4,"Veg"
"3334","Dominican Republic","Food supply (kcal/capita/day)","Bananas",78,"Veg"
"3353","Seychelles","Food supply (kcal/capita/day)","Bananas",28,"Veg"
"3355","Poland","Food supply (kcal/capita/day)","Bananas",4,"Veg"
"3357","Kyrgyzstan","Food supply (kcal/capita/day)","Bananas",3,"Veg"
"3358","Ghana","Food supply (kcal/capita/day)","Bananas",3,"Veg"
"3360","Albania","Food supply (kcal/capita/day)","Bananas",9,"Veg"
"3366","Vanuatu","Food supply (kcal/capita/day)","Bananas",93,"Veg"
"3367","United States of America","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3374","Mozambique","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3382","Tunisia","Food supply (kcal/capita/day)","Bananas",5,"Veg"
"3384","Somalia","Food supply (kcal/capita/day)","Bananas",6,"Veg"
"3386","Northern Europe","Food supply (kcal/capita/day)","Bananas",24,"Veg"
"3389","Northern America","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3391","Bahamas","Food supply (kcal/capita/day)","Bananas",41,"Veg"
"3393","Guyana","Food supply (kcal/capita/day)","Bananas",8,"Veg"
"3397","Melanesia","Food supply (kcal/capita/day)","Bananas",14,"Veg"
"3404","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","Bananas",20,"Veg"
"3417","Europe","Food supply (kcal/capita/day)","Bananas",14,"Veg"
"3431","Bermuda","Food supply (kcal/capita/day)","Bananas",26,"Veg"
"3432","Comoros","Food supply (kcal/capita/day)","Bananas",58,"Veg"
"3434","Uzbekistan","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3437","South Africa","Food supply (kcal/capita/day)","Bananas",12,"Veg"
"3438","Saudi Arabia","Food supply (kcal/capita/day)","Bananas",17,"Veg"
"3443","Guinea-Bissau","Food supply (kcal/capita/day)","Bananas",7,"Veg"
"3448","Nicaragua","Food supply (kcal/capita/day)","Bananas",10,"Veg"
"3456","CEEAEU","Food supply (kcal/capita/day)","Bananas",10.815576371514,"Veg"
"3459","Ecuador","Food supply (kcal/capita/day)","Bananas",125,"Veg"
"3465","CANAME","Food supply (kcal/capita/day)","Bananas",10.5694939062806,"Veg"
"3471","Small Island Developing States","Food supply (kcal/capita/day)","Bananas",40,"Veg"
"3474","Turkey","Food supply (kcal/capita/day)","Bananas",9,"Veg"
"3484","India","Food supply (kcal/capita/day)","Bananas",32,"Veg"
"3494","Liberia","Food supply (kcal/capita/day)","Bananas",48,"Veg"
"3499","Greece","Food supply (kcal/capita/day)","Bananas",13,"Veg"
"3506","Western Asia","Food supply (kcal/capita/day)","Bananas",9,"Veg"
"3507","United Arab Emirates","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3519","Belarus","Food supply (kcal/capita/day)","Bananas",7,"Veg"
"3523","Ukraine","Food supply (kcal/capita/day)","Bananas",9,"Veg"
"3525","Uruguay","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3529","Yemen","Food supply (kcal/capita/day)","Bananas",2,"Veg"
"3534","Viet Nam","Food supply (kcal/capita/day)","Bananas",26,"Veg"
"3541","Germany","Food supply (kcal/capita/day)","Bananas",17,"Veg"
"3543","Sao Tome and Principe","Food supply (kcal/capita/day)","Bananas",245,"Veg"
"3544","Honduras","Food supply (kcal/capita/day)","Bananas",36,"Veg"
"3549","Rwanda","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3551","Eastern Europe","Food supply (kcal/capita/day)","Bananas",11,"Veg"
"3561","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Bananas",0,"Veg"
"3562","Mexico","Food supply (kcal/capita/day)","Bananas",26,"Veg"
"3574","Croatia","Food supply (kcal/capita/day)","Bananas",18,"Veg"
"3584","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Bananas",8,"Veg"
"3593","Colombia","Food supply (kcal/capita/day)","Bananas",6,"Veg"
