"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"1573","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1575","Mauritania","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1576","Viet Nam","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1582","Croatia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1589","Eastern Africa","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1591","Southern Africa","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1599","Angola","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1606","Georgia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1620","Slovakia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1624","Netherlands","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1627","Maldives","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1629","European Union","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1630","Polynesia","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1633","Land Locked Developing Countries","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1638","China, Macao SAR","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1642","United States of America","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1645","Thailand","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1646","Côte d'Ivoire","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1647","China","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1649","Chad","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1650","Togo","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1652","Czech Republic","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1657","World","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1661","South Africa","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1663","Panama","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1665","United Kingdom","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1672","Congo","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1676","Madagascar","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1677","ESEASP","Food supply (kcal/capita/day)","Aquatic Animals, Others",0.108372169277643,"nonveg"
"1678","Greece","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1695","Mexico","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1698","Timor-Leste","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1712","Bulgaria","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1713","Seychelles","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1723","Kenya","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1731","Melanesia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1738","Cabo Verde","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1743","Estonia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1749","New Caledonia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1752","Serbia and Montenegro","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1754","Republic of Moldova","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1762","Jamaica","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1768","Albania","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1775","South-Eastern Asia","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1785","Caribbean","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1786","Germany","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1793","Bosnia and Herzegovina","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1798","Kiribati","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1802","Luxembourg","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1803","Eastern Asia","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1812","Hungary","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1814","Southern Europe","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1816","Yemen","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1821","Western Africa","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1823","Romania","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1832","Italy","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1834","Vanuatu","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1835","China, mainland","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1838","Myanmar","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1840","Republic of Korea","Food supply (kcal/capita/day)","Aquatic Animals, Others",1,"nonveg"
"1842","Ecuador","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1844","Norway","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1850","Belgium","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1853","Libya","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1859","Mozambique","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1860","Dominica","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1878","Peru","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1881","New Zealand","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1887","Western Europe","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1889","SOASIA","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1893","Sri Lanka","Food supply (kcal/capita/day)","Aquatic Animals, Others",0,"nonveg"
"1896","Guinea","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1899","Mali","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1900","Ukraine","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1905","Cambodia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1908","Bahamas","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1920","SOTRLA","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1922","Japan","Food supply (kcal/capita/day)","Aquatic Plants",1,"Veg"
"1925","Kazakhstan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1926","Philippines","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1941","Lithuania","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1949","Barbados","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1956","Eritrea","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1960","Lao People's Democratic Republic","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1965","India","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1969","Benin","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1995","Switzerland","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"1996","Iraq","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2005","Melanesia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2041","CEEAEU","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2054","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2058","Ghana","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2068","Sweden","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2069","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2072","Sierra Leone","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2080","Bangladesh","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2086","Chile","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2097","Ecuador","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2101","Southern Europe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2106","Spain","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2109","Morocco","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2115","Bulgaria","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2116","China, Hong Kong SAR","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2122","Swaziland","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2130","Armenia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2132","Uruguay","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2135","Western Europe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2143","South Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2145","Uganda","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2147","United Kingdom","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2157","Hungary","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2171","Czech Republic","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2173","Georgia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2174","Russian Federation","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2176","Eastern Asia","Food supply (kcal/capita/day)","Aquatic Plants",8,"Veg"
"2178","Burkina Faso","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2180","Lebanon","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2181","Mozambique","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2183","Suriname","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2184","Antigua and Barbuda","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2187","Grenada","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2192","Land Locked Developing Countries","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2194","Zambia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2195","Indonesia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2196","Tunisia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2198","Angola","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2199","Australia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2203","Cameroon","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2205","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2207","Fiji","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2210","Asia","Food supply (kcal/capita/day)","Aquatic Plants",3,"Veg"
"2211","Tajikistan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2215","Nigeria","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2217","Mexico","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2219","Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2236","Jordan","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2237","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2238","Denmark","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2242","Germany","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2244","Europe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2249","Samoa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2260","Costa Rica","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2262","Comoros","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2263","Slovenia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2272","Southern Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2275","China, mainland","Food supply (kcal/capita/day)","Aquatic Plants",9,"Veg"
"2280","Finland","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2281","Trinidad and Tobago","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2284","Western Asia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2292","Northern Europe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2293","Burundi","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2301","Guatemala","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2302","Solomon Islands","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2318","Honduras","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2329","Haiti","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2330","Djibouti","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2332","Côte d'Ivoire","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2334","United States of America","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2339","Small Island Developing States","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2341","Central America","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2350","Poland","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2353","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2358","Brazil","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2361","French Polynesia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2362","Eastern Africa","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2368","Austria","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2371","Ethiopia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2378","Polynesia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2379","Sudan (former)","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2380","Iceland","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2385","Malaysia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2386","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2403","ESEASP","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2404","Thailand","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2406","Brunei Darussalam","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2410","Paraguay","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2414","China, Macao SAR","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2415","CALACA","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2425","Saudi Arabia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2432","South America","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2433","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2434","South-Eastern Asia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2438","Malta","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2450","Portugal","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2455","Norway","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2457","Jamaica","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2459","Sri Lanka","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2460","SOASIA","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2471","Panama","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2479","Micronesia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2480","Cuba","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2482","Greece","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2488","France","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2495","Nicaragua","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2496","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2501","Luxembourg","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2505","Eastern Europe","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2506","Algeria","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
"2509","Slovakia","Food supply (kcal/capita/day)","Aquatic Plants",0,"Veg"
