SeriesName,CountryCode,value
Population_ages_15-64_%_of_total,SXM,
Population_ages_15-64_%_of_total,SVK,72.29344177
Population_ages_15-64_%_of_total,SVN,68.79442596
Population_ages_15-64_%_of_total,SLB,56.27804184
Population_ages_15-64_%_of_total,SOM,49.83615875
Population_ages_15-64_%_of_total,ZAF,65.03159332
Population_ages_15-64_%_of_total,SSD,54.25333786
Population_ages_15-64_%_of_total,ESP,67.28798676
Population_ages_15-64_%_of_total,LKA,66.63626862
Population_ages_15-64_%_of_total,KNA,
Population_ages_15-64_%_of_total,LCA,66.95140076
Population_ages_15-64_%_of_total,MAF,
Population_ages_15-64_%_of_total,VCT,67.46180725
Population_ages_15-64_%_of_total,SDN,55.32047653
Population_ages_15-64_%_of_total,SUR,65.59646606
Population_ages_15-64_%_of_total,SWZ,58.5254097
Population_ages_15-64_%_of_total,SWE,64.3801651
Population_ages_15-64_%_of_total,CHE,67.76459503
Population_ages_15-64_%_of_total,SYR,60.70372772
Population_ages_15-64_%_of_total,TJK,61.04970932
Population_ages_15-64_%_of_total,TZA,51.97664261
Population_ages_15-64_%_of_total,THA,72.11873627
Population_ages_15-64_%_of_total,TMP,50.45238113
Population_ages_15-64_%_of_total,TGO,55.36802292
Population_ages_15-64_%_of_total,TON,56.8243103
Population_ages_15-64_%_of_total,TTO,70.51125336
Population_ages_15-64_%_of_total,TUN,69.69670868
Population_ages_15-64_%_of_total,TUR,66.74002838
Population_ages_15-64_%_of_total,TKM,67.29890442
Population_ages_15-64_%_of_total,TCA,
Population_ages_15-64_%_of_total,TUV,
Population_ages_15-64_%_of_total,UGA,49.02890778
Population_ages_15-64_%_of_total,UKR,70.51676178
Population_ages_15-64_%_of_total,ARE,85.23086548
Population_ages_15-64_%_of_total,GBR,65.29773712
Population_ages_15-64_%_of_total,USA,66.73801422
Population_ages_15-64_%_of_total,URY,63.9278717
Population_ages_15-64_%_of_total,UZB,66.8155899
Population_ages_15-64_%_of_total,VUT,58.64548492
Population_ages_15-64_%_of_total,VEN,65.18350983
Population_ages_15-64_%_of_total,VNM,70.57751465
Population_ages_15-64_%_of_total,VIR,64.14025879
Population_ages_15-64_%_of_total,WBG,56.40467453
Population_ages_15-64_%_of_total,YEM,56.46676636
Population_ages_15-64_%_of_total,ZMB,50.63978577
Population_ages_15-64_%_of_total,ZWE,55.81901932
Population_ages_15-64_%_of_total,ARB,63.01437174
Population_ages_15-64_%_of_total,CSS,65.79616371
Population_ages_15-64_%_of_total,EAS,70.71301889
Population_ages_15-64_%_of_total,EAP,71.2120143
Population_ages_15-64_%_of_total,EMU,65.82075089
Population_ages_15-64_%_of_total,ECS,67.7080768
Population_ages_15-64_%_of_total,ECA,68.21982006
Population_ages_15-64_%_of_total,EUU,66.45645368
Population_ages_15-64_%_of_total,HPC,53.07807571
Population_ages_15-64_%_of_total,HIC,67.28131022
Population_ages_15-64_%_of_total,OEC,66.36082915
Population_ages_15-64_%_of_total,NOC,71.55687472
Population_ages_15-64_%_of_total,LCN,65.62009831
Population_ages_15-64_%_of_total,LAC,65.50638654
Population_ages_15-64_%_of_total,LDC,56.20122883
Population_ages_15-64_%_of_total,LMY,65.41763795
Population_ages_15-64_%_of_total,LIC,56.85112864
Population_ages_15-64_%_of_total,LMC,63.46389924
Population_ages_15-64_%_of_total,MEA,65.69753791
Population_ages_15-64_%_of_total,MNA,64.80080314
Population_ages_15-64_%_of_total,MIC,66.8653449
Population_ages_15-64_%_of_total,NAC,66.94483779
Population_ages_15-64_%_of_total,INX,
Population_ages_15-64_%_of_total,OED,66.24145744
Population_ages_15-64_%_of_total,OSS,59.40755648
Population_ages_15-64_%_of_total,PSS,61.055498
Population_ages_15-64_%_of_total,SST,61.04496684
Population_ages_15-64_%_of_total,SAS,64.51314871
Population_ages_15-64_%_of_total,SSF,53.7456316
Population_ages_15-64_%_of_total,SSA,53.74199781
Population_ages_15-64_%_of_total,UMC,70.45402958
Population_ages_15-64_%_of_total,WLD,65.75640259
Population_ages_65_and_above_%_of_total,AFG,2.277222395
Population_ages_65_and_above_%_of_total,ALB,10.56613636
Population_ages_65_and_above_%_of_total,DZA,4.666799545
Population_ages_65_and_above_%_of_total,ASM,
Population_ages_65_and_above_%_of_total,ADO,
Population_ages_65_and_above_%_of_total,AGO,2.40399313
Population_ages_65_and_above_%_of_total,ATG,7.141654015
Population_ages_65_and_above_%_of_total,ARG,10.8273735
Population_ages_65_and_above_%_of_total,ARM,10.31026077
Population_ages_65_and_above_%_of_total,ABW,11.02027702
Population_ages_65_and_above_%_of_total,AUS,13.98803043
Population_ages_65_and_above_%_of_total,AUT,18.24962807
Population_ages_65_and_above_%_of_total,AZE,5.685480118
Population_ages_65_and_above_%_of_total,BHS,7.41880846
Population_ages_65_and_above_%_of_total,BHR,2.11909461
Population_ages_65_and_above_%_of_total,BGD,4.712532043
Population_ages_65_and_above_%_of_total,BRB,10.62315273
Population_ages_65_and_above_%_of_total,BLR,13.76635456
Population_ages_65_and_above_%_of_total,BEL,17.6327877
Population_ages_65_and_above_%_of_total,BLZ,3.929519176
Population_ages_65_and_above_%_of_total,BEN,2.886126757
Population_ages_65_and_above_%_of_total,BMU,
Population_ages_65_and_above_%_of_total,BTN,4.697083473
Population_ages_65_and_above_%_of_total,BOL,4.828584671
Population_ages_65_and_above_%_of_total,BIH,15.45730305
Population_ages_65_and_above_%_of_total,BWA,3.570170403
Population_ages_65_and_above_%_of_total,BRA,7.300748825
Population_ages_65_and_above_%_of_total,BRN,4.04208231
Population_ages_65_and_above_%_of_total,BGR,18.9214344
Population_ages_65_and_above_%_of_total,BFA,2.449152708
Population_ages_65_and_above_%_of_total,BDI,2.438614368
Population_ages_65_and_above_%_of_total,KHM,5.253653526
Population_ages_65_and_above_%_of_total,CMR,3.226262331
Population_ages_65_and_above_%_of_total,CAN,14.82162094
Population_ages_65_and_above_%_of_total,CPV,5.496954918
Population_ages_65_and_above_%_of_total,CYM,
Population_ages_65_and_above_%_of_total,CAF,3.850407839
Population_ages_65_and_above_%_of_total,TCD,2.436132193
Population_ages_65_and_above_%_of_total,CHI,16.31345558
Population_ages_65_and_above_%_of_total,CHL,9.702267647
Population_ages_65_and_above_%_of_total,CHN,8.67963028
Population_ages_65_and_above_%_of_total,COL,5.962970734
Population_ages_65_and_above_%_of_total,COM,2.860475779
Population_ages_65_and_above_%_of_total,ZAR,2.844504118
Population_ages_65_and_above_%_of_total,COG,3.385364771
Population_ages_65_and_above_%_of_total,CRI,6.833794594
Population_ages_65_and_above_%_of_total,CIV,3.140735149
Population_ages_65_and_above_%_of_total,HRV,17.99032021
Population_ages_65_and_above_%_of_total,CUB,13.01560307
Population_ages_65_and_above_%_of_total,CUW,13.66899967
Population_ages_65_and_above_%_of_total,CYP,12.02415562
Population_ages_65_and_above_%_of_total,CZE,16.21210861
Population_ages_65_and_above_%_of_total,DNK,17.47725868
Population_ages_65_and_above_%_of_total,DJI,3.877266645
Population_ages_65_and_above_%_of_total,DMA,
Population_ages_65_and_above_%_of_total,DOM,6.190906525
Population_ages_65_and_above_%_of_total,ECU,6.396831512
Population_ages_65_and_above_%_of_total,EGY,5.645525455
Population_ages_65_and_above_%_of_total,SLV,7.058269024
Population_ages_65_and_above_%_of_total,GNQ,2.803627968
Population_ages_65_and_above_%_of_total,ERI,2.203567505
Population_ages_65_and_above_%_of_total,EST,17.81692886
Population_ages_65_and_above_%_of_total,ETH,3.385929346
Population_ages_65_and_above_%_of_total,FRO,
Population_ages_65_and_above_%_of_total,FJI,5.203705788
Population_ages_65_and_above_%_of_total,FIN,18.32504845
Population_ages_65_and_above_%_of_total,FRA,17.46578789
Population_ages_65_and_above_%_of_total,PYF,7.113587856
Population_ages_65_and_above_%_of_total,GAB,5.20705986
Population_ages_65_and_above_%_of_total,GMB,2.443802357
Population_ages_65_and_above_%_of_total,GEO,14.26962948
Population_ages_65_and_above_%_of_total,DEU,21.10090256
Population_ages_65_and_above_%_of_total,GHA,3.512464523
Population_ages_65_and_above_%_of_total,GRC,19.40253448
Population_ages_65_and_above_%_of_total,GRL,
Population_ages_65_and_above_%_of_total,GRD,7.124370575
Population_ages_65_and_above_%_of_total,GUM,7.79620409
Population_ages_65_and_above_%_of_total,GTM,4.507575512
Population_ages_65_and_above_%_of_total,GIN,3.122107029
Population_ages_65_and_above_%_of_total,GNB,2.903956413
Population_ages_65_and_above_%_of_total,GUY,3.295954466
Population_ages_65_and_above_%_of_total,HTI,4.505554676
Population_ages_65_and_above_%_of_total,HND,4.393041611
Population_ages_65_and_above_%_of_total,HKG,13.57599449
Population_ages_65_and_above_%_of_total,HUN,17.04281044
Population_ages_65_and_above_%_of_total,ISL,12.55481529
Population_ages_65_and_above_%_of_total,IND,5.195360184
Population_ages_65_and_above_%_of_total,IDN,5.128715992
Population_ages_65_and_above_%_of_total,IRN,5.242796421
Population_ages_65_and_above_%_of_total,IRQ,3.256440401
Population_ages_65_and_above_%_of_total,IRL,11.75769043
Population_ages_65_and_above_%_of_total,IMY,
Population_ages_65_and_above_%_of_total,ISR,10.54096031
Population_ages_65_and_above_%_of_total,ITA,20.82287598
Population_ages_65_and_above_%_of_total,JAM,7.885902882
Population_ages_65_and_above_%_of_total,JPN,24.39769936
Population_ages_65_and_above_%_of_total,JOR,3.488736153
Population_ages_65_and_above_%_of_total,KAZ,6.554359436
Population_ages_65_and_above_%_of_total,KEN,2.641788006
Population_ages_65_and_above_%_of_total,KIR,4.023376465
Population_ages_65_and_above_%_of_total,PRK,9.22840023
Population_ages_65_and_above_%_of_total,KOR,11.81179428
Population_ages_65_and_above_%_of_total,KSV,6.70045045
Population_ages_65_and_above_%_of_total,KWT,2.177913666
Population_ages_65_and_above_%_of_total,KGZ,4.173531532
Population_ages_65_and_above_%_of_total,LAO,3.756236792
Population_ages_65_and_above_%_of_total,LVA,18.53076172
Population_ages_65_and_above_%_of_total,LBN,8.565703392
Population_ages_65_and_above_%_of_total,LSO,4.198835373
Population_ages_65_and_above_%_of_total,LBR,3.04744029
Population_ages_65_and_above_%_of_total,LBY,4.711872578
Population_ages_65_and_above_%_of_total,LIE,
Population_ages_65_and_above_%_of_total,LTU,15.57853508
Population_ages_65_and_above_%_of_total,LUX,14.07863426
Population_ages_65_and_above_%_of_total,MAC,7.718446732
Population_ages_65_and_above_%_of_total,MKD,12.04155636
Population_ages_65_and_above_%_of_total,MDG,2.81937027
Population_ages_65_and_above_%_of_total,MWI,3.14960885
Population_ages_65_and_above_%_of_total,MYS,5.161466599
Population_ages_65_and_above_%_of_total,MDV,4.980764866
Population_ages_65_and_above_%_of_total,MLI,2.816507816
Population_ages_65_and_above_%_of_total,MLT,15.60346317
Population_ages_65_and_above_%_of_total,MHL,
Population_ages_65_and_above_%_of_total,MRT,3.153096676
Population_ages_65_and_above_%_of_total,MUS,8.376944542
Population_ages_65_and_above_%_of_total,MEX,6.264018059
Population_ages_65_and_above_%_of_total,FSM,3.947966576
Population_ages_65_and_above_%_of_total,MDA,11.23446751
Population_ages_65_and_above_%_of_total,MCO,
Population_ages_65_and_above_%_of_total,MNG,3.802739382
Population_ages_65_and_above_%_of_total,MNE,12.76258659
Population_ages_65_and_above_%_of_total,MAR,4.981461048
Population_ages_65_and_above_%_of_total,MOZ,3.258739471
Population_ages_65_and_above_%_of_total,MMR,5.164059639
Population_ages_65_and_above_%_of_total,NAM,3.508110285
Population_ages_65_and_above_%_of_total,NPL,5.06870842
Population_ages_65_and_above_%_of_total,NLD,16.44530869
Population_ages_65_and_above_%_of_total,NCL,9.931465149
Population_ages_65_and_above_%_of_total,NZL,13.63332272
Population_ages_65_and_above_%_of_total,NIC,4.631915569
Population_ages_65_and_above_%_of_total,NER,2.605157614
Population_ages_65_and_above_%_of_total,NGA,2.725752592
Population_ages_65_and_above_%_of_total,MNP,
Population_ages_65_and_above_%_of_total,NOR,15.50142956
Population_ages_65_and_above_%_of_total,OMN,2.754283905
Population_ages_65_and_above_%_of_total,PAK,4.361558437
Population_ages_65_and_above_%_of_total,PLW,
Population_ages_65_and_above_%_of_total,PAN,7.07246542
Population_ages_65_and_above_%_of_total,PNG,2.856491089
Population_ages_65_and_above_%_of_total,PRY,5.359184265
Population_ages_65_and_above_%_of_total,PER,6.257291317
Population_ages_65_and_above_%_of_total,PHL,3.829498529
Population_ages_65_and_above_%_of_total,POL,14.04913139
Population_ages_65_and_above_%_of_total,PRT,18.50014305
Population_ages_65_and_above_%_of_total,PRI,13.53402615
Population_ages_65_and_above_%_of_total,QAT,0.998920262
Population_ages_65_and_above_%_of_total,ROM,14.95936489
Population_ages_65_and_above_%_of_total,RUS,12.95979881
Population_ages_65_and_above_%_of_total,RWA,2.328160524
Population_ages_65_and_above_%_of_total,WSM,5.095585346
Population_ages_65_and_above_%_of_total,SMR,
Population_ages_65_and_above_%_of_total,STP,3.445544243
Population_ages_65_and_above_%_of_total,SAU,2.91315484
Population_ages_65_and_above_%_of_total,SEN,3.020591259
Population_ages_65_and_above_%_of_total,SRB,14.02908707
Population_ages_65_and_above_%_of_total,SYC,7.668482304
Population_ages_65_and_above_%_of_total,SLE,2.616627216
Population_ages_65_and_above_%_of_total,SGP,9.741661072
Population_ages_65_and_above_%_of_total,SXM,
Population_ages_65_and_above_%_of_total,SVK,12.70326614
Population_ages_65_and_above_%_of_total,SVN,17.05049515
Population_ages_65_and_above_%_of_total,SLB,3.348447323
Population_ages_65_and_above_%_of_total,SOM,2.814587831
Population_ages_65_and_above_%_of_total,ZAF,5.442748547
Population_ages_65_and_above_%_of_total,SSD,3.466427326
Population_ages_65_and_above_%_of_total,ESP,17.51024628
Population_ages_65_and_above_%_of_total,LKA,8.212015152
Population_ages_65_and_above_%_of_total,KNA,
Population_ages_65_and_above_%_of_total,LCA,8.742190361
Population_ages_65_and_above_%_of_total,MAF,
Population_ages_65_and_above_%_of_total,VCT,6.834410667
Population_ages_65_and_above_%_of_total,SDN,3.201739073
Population_ages_65_and_above_%_of_total,SUR,6.572741985
Population_ages_65_and_above_%_of_total,SWZ,3.429286242
Population_ages_65_and_above_%_of_total,SWE,18.91213036
Population_ages_65_and_above_%_of_total,CHE,17.44350815
Population_ages_65_and_above_%_of_total,SYR,3.941729307
Population_ages_65_and_above_%_of_total,TJK,3.198792934
Population_ages_65_and_above_%_of_total,TZA,3.171189785
Population_ages_65_and_above_%_of_total,THA,9.415007591
Population_ages_65_and_above_%_of_total,TMP,3.216929197
Population_ages_65_and_above_%_of_total,TGO,2.740026712
Population_ages_65_and_above_%_of_total,TON,5.845189095
Population_ages_65_and_above_%_of_total,TTO,8.758829117
Population_ages_65_and_above_%_of_total,TUN,7.080368042
Population_ages_65_and_above_%_of_total,TUR,7.259193897
Population_ages_65_and_above_%_of_total,TKM,4.052634716
Population_ages_65_and_above_%_of_total,TCA,
Population_ages_65_and_above_%_of_total,TUV,
Population_ages_65_and_above_%_of_total,UGA,2.428463697
Population_ages_65_and_above_%_of_total,UKR,15.30439854
Population_ages_65_and_above_%_of_total,ARE,0.357313126
Population_ages_65_and_above_%_of_total,GBR,17.16340065
Population_ages_65_and_above_%_of_total,USA,13.62912464
Population_ages_65_and_above_%_of_total,URY,14.02549362
Population_ages_65_and_above_%_of_total,UZB,4.286955357
Population_ages_65_and_above_%_of_total,VUT,3.981202126
Population_ages_65_and_above_%_of_total,VEN,5.980547428
Population_ages_65_and_above_%_of_total,VNM,6.550544262
Population_ages_65_and_above_%_of_total,VIR,15.24299717
Population_ages_65_and_above_%_of_total,WBG,2.891790152
Population_ages_65_and_above_%_of_total,YEM,2.816663027
Population_ages_65_and_above_%_of_total,ZMB,2.629658222
Population_ages_65_and_above_%_of_total,ZWE,3.936953545
Population_ages_65_and_above_%_of_total,ARB,4.159585863
Population_ages_65_and_above_%_of_total,CSS,7.305059055
Population_ages_65_and_above_%_of_total,EAS,8.873011572
Population_ages_65_and_above_%_of_total,EAP,7.718113043
Population_ages_65_and_above_%_of_total,EMU,18.85766768
Population_ages_65_and_above_%_of_total,ECS,14.8393128
Population_ages_65_and_above_%_of_total,ECA,10.01986953
Population_ages_65_and_above_%_of_total,EUU,17.99237306
Population_ages_65_and_above_%_of_total,HPC,3.04655387
Population_ages_65_and_above_%_of_total,HIC,15.74718313
Population_ages_65_and_above_%_of_total,OEC,16.82333221
Population_ages_65_and_above_%_of_total,NOC,10.74855254
Population_ages_65_and_above_%_of_total,LCN,7.071415269
Population_ages_65_and_above_%_of_total,LAC,6.901414568
Population_ages_65_and_above_%_of_total,LDC,3.496427265
Population_ages_65_and_above_%_of_total,LMY,6.069297056
Population_ages_65_and_above_%_of_total,LIC,3.707677972
Population_ages_65_and_above_%_of_total,LMC,5.018598961
Population_ages_65_and_above_%_of_total,MEA,4.645668266
Population_ages_65_and_above_%_of_total,MNA,4.829293665
Population_ages_65_and_above_%_of_total,MIC,6.468401549
Population_ages_65_and_above_%_of_total,NAC,13.74800318
Population_ages_65_and_above_%_of_total,INX,
Population_ages_65_and_above_%_of_total,OED,15.24351392
Population_ages_65_and_above_%_of_total,OSS,4.266437389
Population_ages_65_and_above_%_of_total,PSS,4.501355769
Population_ages_65_and_above_%_of_total,SST,5.00398775
Population_ages_65_and_above_%_of_total,SAS,5.041528523
Population_ages_65_and_above_%_of_total,SSF,3.09347849
Population_ages_65_and_above_%_of_total,SSA,3.093712633
Population_ages_65_and_above_%_of_total,UMC,7.998011269
Population_ages_65_and_above_%_of_total,WLD,7.828472014
Wanted_fertility_rate_births_per_woman,AFG,
Wanted_fertility_rate_births_per_woman,ALB,1.4
Wanted_fertility_rate_births_per_woman,DZA,
Wanted_fertility_rate_births_per_woman,ASM,
Wanted_fertility_rate_births_per_woman,ADO,
Wanted_fertility_rate_births_per_woman,AGO,
Wanted_fertility_rate_births_per_woman,ATG,
Wanted_fertility_rate_births_per_woman,ARG,
Wanted_fertility_rate_births_per_woman,ARM,1.6
Wanted_fertility_rate_births_per_woman,ABW,
Wanted_fertility_rate_births_per_woman,AUS,
Wanted_fertility_rate_births_per_woman,AUT,
Wanted_fertility_rate_births_per_woman,AZE,1.8
Wanted_fertility_rate_births_per_woman,BHS,
Wanted_fertility_rate_births_per_woman,BHR,
Wanted_fertility_rate_births_per_woman,BGD,1.6
Wanted_fertility_rate_births_per_woman,BRB,
Wanted_fertility_rate_births_per_woman,BLR,
Wanted_fertility_rate_births_per_woman,BEL,
Wanted_fertility_rate_births_per_woman,BLZ,
